Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work,Phone_formatted,Salary_Formatted,Age_Formatted,Role,Department
EMP1480,Grace,Brown,25,DevOps-Florida,Active,'2024-08-11',93905.83,grace.brown@gmail.com,Average,T,+4902504289,"USD 93,905.83",25,DevOps,Florida
EMP1481,Eva,Miller,35,DevOps-Texas,Active,'2022-03-05',88945.49,eva.miller@gmail.com,Good,F,+1935889535,"USD 88,945.49",35,DevOps,Texas
EMP1482,Eva,Jones,Missing,Finance-Texas,Pending,'2023-06-30',91130.33,eva.jones@gmail.com,Good,F,+9026113988,"USD 91,130.33",30,Finance,Texas
EMP1483,Bob,Miller,40,Admin-New York,Pending,'2023-04-19',90787.4,bob.miller@gmail.com,Average,F,+8681809787,"USD 90,787.40",40,Admin,New York
EMP1484,Bob,Jones,25,Sales-Texas,Inactive,'2024-11-11',87494.34,bob.jones@gmail.com,Average,T,+7543943534,"USD 87,494.34",25,Sales,Texas
EMP1485,Grace,Miller,35,Finance-Nevada,Inactive,'2023-03-17',92627.35,grace.miller@gmail.com,Average,F,+3751376514,"USD 92,627.35",35,Finance,Nevada
EMP1486,Eva,Williams,40,Admin-Illinois,Pending,'2023-10-26',98556.29,eva.williams@gmail.com,Poor,T,+8815793762,"USD 98,556.29",40,Admin,Illinois
EMP1487,Frank,Brown,30,Cloud Tech-Nevada,Inactive,'2021-07-04',112792.2,frank.brown@gmail.com,Good,T,+9283692943,"USD 112,792.20",30,Cloud Tech,Nevada
EMP1488,Eva,Smith,35,HR-Florida,Pending,'2023-11-03',56875.22,eva.smith@gmail.com,Poor,F,+5511668296,"USD 56,875.22",35,HR,Florida
EMP1489,Charlie,Jones,35,DevOps-Florida,Inactive,'2021-07-05',101015.96,charlie.jones@gmail.com,Poor,T,+3270216486,"USD 101,015.96",35,DevOps,Florida
EMP1490,Bob,Garcia,30,Finance-New York,Inactive,'2024-02-26',83912.22,bob.garcia@gmail.com,Average,F,+1206021287,"USD 83,912.22",30,Finance,New York
EMP1491,Frank,Jones,25,Sales-New York,Active,'2021-09-29',99669.86,frank.jones@gmail.com,Average,F,+6652683414,"USD 99,669.86",25,Sales,New York
EMP1492,Alice,Smith,30,Admin-New York,Active,'2021-05-25',52314.97,alice.smith@gmail.com,Excellent,F,+5999101575,"USD 52,314.97",30,Admin,New York
EMP1493,Frank,Miller,30,HR-California,Inactive,'2022-10-31',77785.96,frank.miller@gmail.com,Excellent,F,+7647229811,"USD 77,785.96",30,HR,California
EMP1494,Alice,Jones,30,HR-Florida,Pending,'2022-07-02',62430.86,alice.jones@gmail.com,Poor,F,+1995765727,"USD 62,430.86",30,HR,Florida
EMP1495,Frank,Davis,35,Admin-California,Pending,'2024-08-28',98219.54,frank.davis@gmail.com,Good,T,+9413475097,"USD 98,219.54",35,Admin,California
EMP1496,Grace,Williams,25,Admin-Illinois,Active,'2024-10-21',65494.58,grace.williams@gmail.com,Average,T,+8986456521,"USD 65,494.58",25,Admin,Illinois
EMP1497,David,Brown,35,DevOps-Florida,Pending,'2020-02-11',110524.1,david.brown@gmail.com,Average,F,+1368499514,"USD 110,524.10",35,DevOps,Florida
EMP1498,Alice,Smith,40,Admin-Nevada,Active,'2023-05-16',106060.54,alice.smith@gmail.com,Poor,F,+4214477323,"USD 106,060.54",40,Admin,Nevada
EMP1499,Eva,Brown,35,Finance-Florida,Inactive,'2022-07-29',67639.91,eva.brown@gmail.com,Excellent,T,+4913421387,"USD 67,639.91",35,Finance,Florida
EMP1500,Grace,Davis,Missing,Cloud Tech-Texas,Pending,'2023-09-18',117653.98,grace.davis@gmail.com,Good,T,+2090883069,"USD 117,653.98",30,Cloud Tech,Texas
EMP1501,Eva,Jones,35,DevOps-Texas,Inactive,'2020-05-10',73539.86,eva.jones@gmail.com,Excellent,T,+5349678273,"USD 73,539.86",35,DevOps,Texas
EMP1502,Frank,Jones,35,HR-Nevada,Pending,'2023-08-27',70915.38,frank.jones@gmail.com,Excellent,T,+1176741240,"USD 70,915.38",35,HR,Nevada
EMP1503,David,Garcia,25,Sales-Florida,Pending,'2021-10-16',97652.9,david.garcia@gmail.com,Excellent,F,+5131528546,"USD 97,652.90",25,Sales,Florida
EMP1504,Heidi,Davis,35,HR-Florida,Inactive,'2022-03-06',101571.25,heidi.davis@gmail.com,Excellent,F,+8150618537,"USD 101,571.25",35,HR,Florida
EMP1505,David,Smith,35,DevOps-Nevada,Active,'2023-11-06',87424.46,david.smith@gmail.com,Average,T,,"USD 87,424.46",35,DevOps,Nevada
EMP1506,Frank,Garcia,Missing,HR-New York,Pending,'2024-11-30',89077.36,frank.garcia@gmail.com,Average,F,+2727423182,"USD 89,077.36",30,HR,New York
EMP1507,Heidi,Williams,30,DevOps-California,Pending,'2024-07-13',89132.22,heidi.williams@gmail.com,Excellent,T,+1617893205,"USD 89,132.22",30,DevOps,California
EMP1508,Frank,Garcia,25,Admin-California,Active,'2024-03-04',111000.26,frank.garcia@gmail.com,Good,F,+4969357823,"USD 111,000.26",25,Admin,California
EMP1509,Frank,Johnson,35,HR-Illinois,Inactive,'2022-08-07',109584.97,frank.johnson@gmail.com,Poor,T,+3477695873,"USD 109,584.97",35,HR,Illinois
EMP1510,Bob,Smith,40,Admin-Illinois,Active,'2024-11-11',97648.84,bob.smith@gmail.com,Good,F,+1314675360,"USD 97,648.84",40,Admin,Illinois
EMP1511,Grace,Johnson,25,Admin-New York,Active,'2021-12-02',78643.43,grace.johnson@gmail.com,Good,T,+2751562778,"USD 78,643.43",25,Admin,New York
EMP1512,Heidi,Davis,30,HR-Nevada,Active,'2024-05-14',55656.8,heidi.davis@gmail.com,Good,T,+6304483607,"USD 55,656.80",30,HR,Nevada
EMP1513,Charlie,Miller,35,DevOps-Texas,Active,'2022-07-14',69146.95,charlie.miller@gmail.com,Excellent,F,+5456676639,"USD 69,146.95",35,DevOps,Texas
EMP1514,Charlie,Johnson,Missing,Admin-Florida,Active,'2020-09-22',93013.58,charlie.johnson@gmail.com,Average,T,+4735047638,"USD 93,013.58",30,Admin,Florida
EMP1515,Grace,Williams,40,Finance-Florida,Active,'2020-03-18',87364.78,grace.williams@gmail.com,Good,F,+2831995297,"USD 87,364.78",40,Finance,Florida
EMP1516,Alice,Garcia,35,Sales-New York,Active,'2023-10-17',50288.67,alice.garcia@gmail.com,Excellent,F,,"USD 50,288.67",35,Sales,New York
EMP1517,David,Miller,35,HR-New York,Active,'2022-02-24',85233.55,david.miller@gmail.com,Good,T,+3583286341,"USD 85,233.55",35,HR,New York
EMP1518,Bob,Garcia,25,HR-California,Inactive,'2024-01-30',86420.19,bob.garcia@gmail.com,Good,F,+5563830007,"USD 86,420.19",25,HR,California
EMP1519,Grace,Johnson,30,HR-Florida,Inactive,'2024-03-16',63189.82,grace.johnson@gmail.com,Excellent,F,+1867024402,"USD 63,189.82",30,HR,Florida
EMP1520,Grace,Garcia,25,Admin-New York,Pending,'2020-09-25',64783.32,grace.garcia@gmail.com,Average,F,+3041662410,"USD 64,783.32",25,Admin,New York
EMP1521,Charlie,Davis,25,HR-Nevada,Pending,'2024-06-10',52615.44,charlie.davis@gmail.com,Average,F,+1860089218,"USD 52,615.44",25,HR,Nevada
EMP1522,Eva,Miller,Missing,Sales-Texas,Pending,'2020-04-08',96337.89,eva.miller@gmail.com,Poor,F,+6394568043,"USD 96,337.89",30,Sales,Texas
EMP1523,Alice,Davis,25,DevOps-Texas,Inactive,'2022-06-28',76617.76,alice.davis@gmail.com,Excellent,T,+7314976460,"USD 76,617.76",25,DevOps,Texas
EMP1524,Heidi,Johnson,30,Admin-Nevada,Pending,'2023-07-14',50651.32,heidi.johnson@gmail.com,Poor,F,+3684748835,"USD 50,651.32",30,Admin,Nevada
EMP1525,Bob,Davis,Missing,HR-Illinois,Pending,'2023-12-06',59601.45,bob.davis@gmail.com,Poor,F,+1765817389,"USD 59,601.45",30,HR,Illinois
EMP1526,Bob,Williams,Missing,DevOps-Illinois,Active,'2021-08-01',57980.88,bob.williams@gmail.com,Poor,F,+6375791451,"USD 57,980.88",30,DevOps,Illinois
EMP1527,David,Johnson,Missing,Admin-California,Pending,'2021-02-17',75054.53,david.johnson@gmail.com,Average,F,+1182379311,"USD 75,054.53",30,Admin,California
EMP1528,Charlie,Johnson,25,Sales-Florida,Active,'2023-11-10',115318.7,charlie.johnson@gmail.com,Excellent,F,+6978930745,"USD 115,318.70",25,Sales,Florida
EMP1529,Alice,Johnson,25,DevOps-Texas,Active,'2024-09-06',90190.69,alice.johnson@gmail.com,Poor,T,+4520599603,"USD 90,190.69",25,DevOps,Texas
EMP1530,Bob,Smith,Missing,Cloud Tech-Nevada,Pending,'2020-07-26',113334.56,bob.smith@gmail.com,Excellent,F,+3878753576,"USD 113,334.56",30,Cloud Tech,Nevada
EMP1531,Heidi,Garcia,35,HR-Florida,Active,'2020-07-23',106922.49,heidi.garcia@gmail.com,Excellent,T,+8811616201,"USD 106,922.49",35,HR,Florida
EMP1532,Eva,Smith,35,DevOps-California,Inactive,'2024-02-21',58113.07,eva.smith@gmail.com,Average,T,+8123710671,"USD 58,113.07",35,DevOps,California
EMP1533,Alice,Smith,25,Admin-Nevada,Pending,'2020-12-15',73006.26,alice.smith@gmail.com,Poor,T,+8728660415,"USD 73,006.26",25,Admin,Nevada
EMP1534,Eva,Williams,25,HR-California,Active,'2020-08-21',78054.43,eva.williams@gmail.com,Poor,T,+4485959223,"USD 78,054.43",25,HR,California
EMP1535,Eva,Miller,40,DevOps-Florida,Inactive,'2023-08-21',112028.67,eva.miller@gmail.com,Excellent,F,+8395894772,"USD 112,028.67",40,DevOps,Florida
EMP1536,Charlie,Garcia,25,Admin-Texas,Inactive,'2023-04-24',83787.24,charlie.garcia@gmail.com,Good,T,+5228705621,"USD 83,787.24",25,Admin,Texas
EMP1537,Heidi,Davis,30,Sales-Florida,Inactive,'2023-06-06',52017.14,heidi.davis@gmail.com,Average,T,+7104331874,"USD 52,017.14",30,Sales,Florida
EMP1538,Charlie,Jones,40,Finance-Texas,Inactive,'2022-06-21',53218.06,charlie.jones@gmail.com,Average,F,+1097921582,"USD 53,218.06",40,Finance,Texas
EMP1539,Frank,Johnson,25,DevOps-Nevada,Pending,'2024-04-20',102053.67,frank.johnson@gmail.com,Average,F,+5034469458,"USD 102,053.67",25,DevOps,Nevada
EMP1540,David,Davis,35,Sales-Illinois,Pending,'2023-12-05',93276.73,david.davis@gmail.com,Average,F,+6488319212,"USD 93,276.73",35,Sales,Illinois
EMP1541,David,Johnson,40,HR-Nevada,Pending,'2023-08-06',76941.36,david.johnson@gmail.com,Poor,T,+4249128964,"USD 76,941.36",40,HR,Nevada
EMP1542,Alice,Williams,25,DevOps-New York,Pending,'2024-10-04',82850.23,alice.williams@gmail.com,Poor,F,+9994973202,"USD 82,850.23",25,DevOps,New York
EMP1543,Charlie,Johnson,25,Finance-California,Active,'2021-11-08',117910.15,charlie.johnson@gmail.com,Good,F,+3192227050,"USD 117,910.15",25,Finance,California
EMP1544,David,Smith,Missing,DevOps-Florida,Inactive,'2024-07-31',66450.0,david.smith@gmail.com,Average,T,+1287675480,"USD 66,450.00",30,DevOps,Florida
EMP1545,Heidi,Garcia,25,Finance-Florida,Inactive,'2020-08-31',118646.95,heidi.garcia@gmail.com,Average,F,+3866675484,"USD 118,646.95",25,Finance,Florida
EMP1546,Alice,Jones,25,Finance-Florida,Active,'2023-02-15',88436.92,alice.jones@gmail.com,Excellent,F,+8193242686,"USD 88,436.92",25,Finance,Florida
EMP1547,Eva,Brown,Missing,Sales-New York,Pending,'2023-10-07',81934.55,eva.brown@gmail.com,Poor,F,+7418652056,"USD 81,934.55",30,Sales,New York
EMP1548,Alice,Johnson,30,Finance-California,Pending,'2024-04-20',93383.06,alice.johnson@gmail.com,Average,F,+5639836519,"USD 93,383.06",30,Finance,California
EMP1549,Frank,Davis,40,Cloud Tech-Texas,Pending,'2021-03-30',50153.79,frank.davis@gmail.com,Good,T,+3758309450,"USD 50,153.79",40,Cloud Tech,Texas
EMP1550,Eva,Smith,Missing,Sales-California,Pending,'2020-08-05',53204.47,eva.smith@gmail.com,Good,F,+5480940475,"USD 53,204.47",30,Sales,California
EMP1551,Charlie,Brown,40,Cloud Tech-California,Pending,'2021-02-05',63128.04,charlie.brown@gmail.com,Poor,F,+1440907976,"USD 63,128.04",40,Cloud Tech,California
EMP1552,Grace,Jones,30,Finance-New York,Pending,'2021-11-23',57543.6,grace.jones@gmail.com,Good,T,+2781050921,"USD 57,543.60",30,Finance,New York
EMP1553,Bob,Brown,40,Finance-Nevada,Pending,'2022-10-29',59424.52,bob.brown@gmail.com,Good,F,+2161070517,"USD 59,424.52",40,Finance,Nevada
EMP1554,Alice,Smith,Missing,Finance-Illinois,Inactive,'2022-11-07',104675.7,alice.smith@gmail.com,Poor,T,+4390552957,"USD 104,675.70",30,Finance,Illinois
EMP1555,Charlie,Garcia,30,Cloud Tech-Florida,Pending,'2023-05-14',92431.25,charlie.garcia@gmail.com,Average,F,+1660138240,"USD 92,431.25",30,Cloud Tech,Florida
EMP1556,Grace,Garcia,40,Sales-Nevada,Active,'2021-07-14',77850.9,grace.garcia@gmail.com,Average,T,+2704938619,"USD 77,850.90",40,Sales,Nevada
EMP1557,Eva,Miller,40,Admin-New York,Inactive,'2023-05-18',99001.0,eva.miller@gmail.com,Good,T,+4485157918,"USD 99,001.00",40,Admin,New York
EMP1558,Eva,Garcia,Missing,HR-Nevada,Pending,'2023-02-07',94280.83,eva.garcia@gmail.com,Good,T,+7111212589,"USD 94,280.83",30,HR,Nevada
EMP1559,Eva,Miller,35,DevOps-New York,Pending,'2023-08-24',118262.56,eva.miller@gmail.com,Average,T,+2035713431,"USD 118,262.56",35,DevOps,New York
EMP1560,Frank,Brown,25,HR-Illinois,Inactive,'2023-04-08',89944.67,frank.brown@gmail.com,Poor,F,+4064242955,"USD 89,944.67",25,HR,Illinois
EMP1561,Grace,Williams,Missing,HR-Florida,Active,'2022-12-06',57452.93,grace.williams@gmail.com,Good,T,+3343244740,"USD 57,452.93",30,HR,Florida
EMP1562,Alice,Davis,25,Admin-California,Active,'2021-08-09',97837.32,alice.davis@gmail.com,Excellent,F,+7595587208,"USD 97,837.32",25,Admin,California
EMP1563,Alice,Davis,35,Admin-Illinois,Active,'2022-01-04',106981.84,alice.davis@gmail.com,Poor,T,+6289365434,"USD 106,981.84",35,Admin,Illinois
EMP1564,David,Brown,Missing,Finance-New York,Pending,'2024-05-25',105778.36,david.brown@gmail.com,Good,T,+8841834373,"USD 105,778.36",30,Finance,New York
EMP1565,Alice,Johnson,40,Finance-Florida,Pending,'2021-10-02',117608.32,alice.johnson@gmail.com,Good,T,+1182727954,"USD 117,608.32",40,Finance,Florida
EMP1566,Eva,Johnson,30,Sales-Florida,Active,'2023-07-21',99324.03,eva.johnson@gmail.com,Excellent,F,+9690515025,"USD 99,324.03",30,Sales,Florida
EMP1567,David,Garcia,30,HR-Florida,Active,'2023-10-30',55212.83,david.garcia@gmail.com,Excellent,T,+7551254277,"USD 55,212.83",30,HR,Florida
EMP1568,Bob,Davis,40,Cloud Tech-Florida,Inactive,'2023-02-13',68496.77,bob.davis@gmail.com,Average,F,+2079799666,"USD 68,496.77",40,Cloud Tech,Florida
EMP1569,Eva,Davis,25,HR-Florida,Pending,'2020-11-13',52795.84,eva.davis@gmail.com,Poor,F,+3459576402,"USD 52,795.84",25,HR,Florida
EMP1570,Alice,Miller,Missing,DevOps-California,Inactive,'2024-06-05',90087.39,alice.miller@gmail.com,Poor,F,+8166496901,"USD 90,087.39",30,DevOps,California
EMP1571,Frank,Williams,Missing,Admin-New York,Pending,'2020-05-19',105038.08,frank.williams@gmail.com,Average,F,+8249839224,"USD 105,038.08",30,Admin,New York
EMP1572,Grace,Smith,25,HR-New York,Active,'2023-09-20',73231.85,grace.smith@gmail.com,Poor,F,+1142576269,"USD 73,231.85",25,HR,New York
EMP1573,David,Johnson,Missing,Sales-Florida,Pending,'2024-08-13',102649.36,david.johnson@gmail.com,Poor,F,+2324412335,"USD 102,649.36",30,Sales,Florida
EMP1574,Bob,Davis,35,Finance-New York,Pending,'2023-06-10',114302.51,bob.davis@gmail.com,Poor,F,+1328507250,"USD 114,302.51",35,Finance,New York
EMP1575,Alice,Miller,35,Finance-Texas,Inactive,'2021-06-09',87816.61,alice.miller@gmail.com,Poor,F,+7863767315,"USD 87,816.61",35,Finance,Texas
EMP1576,Frank,Jones,Missing,Sales-Florida,Inactive,'2020-03-30',70750.38,frank.jones@gmail.com,Poor,F,+2526546967,"USD 70,750.38",30,Sales,Florida
EMP1577,Frank,Miller,Missing,Cloud Tech-Texas,Active,'2024-05-02',,frank.miller@gmail.com,Excellent,T,+1579039234,No Salary,30,Cloud Tech,Texas
EMP1578,Bob,Johnson,30,DevOps-Nevada,Active,'2024-11-06',97978.36,bob.johnson@gmail.com,Poor,T,+5580996131,"USD 97,978.36",30,DevOps,Nevada
EMP1579,David,Johnson,Missing,DevOps-Nevada,Inactive,'2023-08-17',107172.8,david.johnson@gmail.com,Excellent,T,+7303461561,"USD 107,172.80",30,DevOps,Nevada
EMP1580,Charlie,Miller,25,Finance-Nevada,Inactive,'2020-03-18',56126.46,charlie.miller@gmail.com,Poor,T,+6244670461,"USD 56,126.46",25,Finance,Nevada
EMP1581,Eva,Smith,Missing,Cloud Tech-Illinois,Active,'2021-06-13',78534.29,eva.smith@gmail.com,Average,T,+2681715159,"USD 78,534.29",30,Cloud Tech,Illinois
EMP1582,Grace,Brown,40,HR-Texas,Inactive,'2023-10-10',,grace.brown@gmail.com,Good,F,+2529867075,No Salary,40,HR,Texas
EMP1583,Bob,Johnson,Missing,Cloud Tech-Nevada,Active,'2022-01-02',114963.34,bob.johnson@gmail.com,Excellent,F,+6046419784,"USD 114,963.34",30,Cloud Tech,Nevada
EMP1584,Eva,Miller,Missing,Cloud Tech-California,Inactive,'2022-02-20',77657.93,eva.miller@gmail.com,Poor,F,+7585126860,"USD 77,657.93",30,Cloud Tech,California
EMP1585,Heidi,Davis,30,Sales-New York,Active,'2024-03-09',77369.48,heidi.davis@gmail.com,Average,F,+2059438975,"USD 77,369.48",30,Sales,New York
EMP1586,Eva,Miller,30,HR-Nevada,Pending,'2023-08-19',76119.14,eva.miller@gmail.com,Good,F,+1740177508,"USD 76,119.14",30,HR,Nevada
EMP1587,Charlie,Williams,25,Cloud Tech-Texas,Pending,'2023-05-06',77585.72,charlie.williams@gmail.com,Excellent,F,+5465408423,"USD 77,585.72",25,Cloud Tech,Texas
EMP1588,Bob,Brown,35,Admin-Nevada,Pending,'2024-01-26',74069.62,bob.brown@gmail.com,Good,F,+5607540914,"USD 74,069.62",35,Admin,Nevada
EMP1589,Charlie,Jones,30,Admin-New York,Pending,'2024-09-05',67691.92,charlie.jones@gmail.com,Average,T,+1863218121,"USD 67,691.92",30,Admin,New York
EMP1590,Alice,Smith,Missing,Finance-Nevada,Pending,'2020-05-29',70345.69,alice.smith@gmail.com,Excellent,T,+7645793896,"USD 70,345.69",30,Finance,Nevada
EMP1591,Bob,Garcia,30,DevOps-Illinois,Inactive,'2021-11-08',74999.69,bob.garcia@gmail.com,Good,T,+1155029167,"USD 74,999.69",30,DevOps,Illinois
EMP1592,David,Jones,25,HR-Illinois,Active,'2021-01-31',72245.02,david.jones@gmail.com,Poor,T,+1546602415,"USD 72,245.02",25,HR,Illinois
EMP1593,Eva,Brown,Missing,Admin-Illinois,Pending,'2022-01-16',106538.98,eva.brown@gmail.com,Excellent,F,+1394498829,"USD 106,538.98",30,Admin,Illinois
EMP1594,Charlie,Brown,25,HR-New York,Active,'2023-12-29',101787.14,charlie.brown@gmail.com,Good,F,+5973642479,"USD 101,787.14",25,HR,New York
EMP1595,Frank,Brown,30,DevOps-Nevada,Inactive,'2024-12-02',83596.78,frank.brown@gmail.com,Average,F,+9624406305,"USD 83,596.78",30,DevOps,Nevada
EMP1596,Eva,Jones,40,Sales-Texas,Active,'2023-08-15',92463.94,eva.jones@gmail.com,Average,T,+2447951329,"USD 92,463.94",40,Sales,Texas
EMP1597,Charlie,Davis,Missing,Admin-California,Pending,'2024-12-20',93863.32,charlie.davis@gmail.com,Excellent,F,+5319497968,"USD 93,863.32",30,Admin,California
EMP1598,Alice,Brown,Missing,DevOps-Texas,Pending,'2023-03-31',78359.41,alice.brown@gmail.com,Good,F,+5867805554,"USD 78,359.41",30,DevOps,Texas
EMP1599,Alice,Miller,Missing,HR-Illinois,Pending,'2022-08-24',95773.57,alice.miller@gmail.com,Excellent,F,+7277382645,"USD 95,773.57",30,HR,Illinois
EMP1600,Grace,Jones,30,Sales-Nevada,Inactive,'2020-10-01',82529.08,grace.jones@gmail.com,Excellent,T,+1917851384,"USD 82,529.08",30,Sales,Nevada
EMP1601,Grace,Garcia,35,Sales-Texas,Pending,'2021-05-04',109358.73,grace.garcia@gmail.com,Good,F,+4457702991,"USD 109,358.73",35,Sales,Texas
EMP1602,Charlie,Brown,Missing,Admin-Florida,Active,'2021-01-01',89645.01,charlie.brown@gmail.com,Good,T,+9596604872,"USD 89,645.01",30,Admin,Florida
EMP1603,Charlie,Miller,40,HR-Texas,Active,'2024-04-08',84134.95,charlie.miller@gmail.com,Poor,T,+6826911632,"USD 84,134.95",40,HR,Texas
EMP1604,Frank,Davis,30,Cloud Tech-Nevada,Active,'2022-11-26',113540.83,frank.davis@gmail.com,Good,T,+1942268652,"USD 113,540.83",30,Cloud Tech,Nevada
EMP1605,Heidi,Williams,40,Cloud Tech-Texas,Pending,'2021-10-25',57225.75,heidi.williams@gmail.com,Average,T,+6945515887,"USD 57,225.75",40,Cloud Tech,Texas
EMP1606,Eva,Davis,35,Sales-Illinois,Pending,'2020-12-22',76366.17,eva.davis@gmail.com,Excellent,F,+6367747225,"USD 76,366.17",35,Sales,Illinois
EMP1607,Bob,Garcia,Missing,HR-Florida,Active,'2022-11-23',78408.95,bob.garcia@gmail.com,Excellent,T,+4085721695,"USD 78,408.95",30,HR,Florida
EMP1608,Frank,Brown,40,Finance-Illinois,Active,'2022-10-24',111742.4,frank.brown@gmail.com,Average,T,+6630932997,"USD 111,742.40",40,Finance,Illinois
EMP1609,David,Garcia,25,Sales-Nevada,Inactive,'2021-03-09',60516.83,david.garcia@gmail.com,Good,F,+1996059328,"USD 60,516.83",25,Sales,Nevada
EMP1610,Bob,Jones,30,Finance-California,Pending,'2020-08-20',83706.17,bob.jones@gmail.com,Average,F,+7150968831,"USD 83,706.17",30,Finance,California
EMP1611,David,Johnson,Missing,Admin-Nevada,Inactive,'2020-02-15',67056.92,david.johnson@gmail.com,Average,T,+7532735240,"USD 67,056.92",30,Admin,Nevada
EMP1612,Charlie,Brown,30,DevOps-Illinois,Active,'2024-12-29',90058.85,charlie.brown@gmail.com,Poor,F,+1397739731,"USD 90,058.85",30,DevOps,Illinois
EMP1613,Eva,Johnson,30,Sales-Florida,Pending,'2023-02-28',94633.59,eva.johnson@gmail.com,Average,T,+7819523709,"USD 94,633.59",30,Sales,Florida
EMP1614,Eva,Miller,25,Admin-Florida,Pending,'2022-08-23',110711.17,eva.miller@gmail.com,Excellent,T,+1687616480,"USD 110,711.17",25,Admin,Florida
EMP1615,Grace,Williams,Missing,Admin-Illinois,Active,'2023-06-30',96175.41,grace.williams@gmail.com,Average,T,+9807704604,"USD 96,175.41",30,Admin,Illinois
EMP1616,Frank,Smith,40,Sales-Illinois,Active,'2021-04-15',76474.79,frank.smith@gmail.com,Excellent,T,+6876112490,"USD 76,474.79",40,Sales,Illinois
EMP1617,Alice,Garcia,30,Sales-Illinois,Pending,'2022-05-09',107855.99,alice.garcia@gmail.com,Excellent,F,+2565237340,"USD 107,855.99",30,Sales,Illinois
EMP1618,Charlie,Davis,40,Sales-Illinois,Active,'2024-12-02',104870.78,charlie.davis@gmail.com,Excellent,T,+5177345474,"USD 104,870.78",40,Sales,Illinois
EMP1619,Bob,Williams,25,Finance-Nevada,Active,'2023-05-20',,bob.williams@gmail.com,Good,F,+7494902283,No Salary,25,Finance,Nevada
EMP1620,Grace,Brown,Missing,Finance-California,Active,'2023-11-29',87087.16,grace.brown@gmail.com,Poor,F,+1359544293,"USD 87,087.16",30,Finance,California
EMP1621,Heidi,Johnson,40,HR-Illinois,Pending,'2024-04-08',108603.34,heidi.johnson@gmail.com,Excellent,F,+7742229463,"USD 108,603.34",40,HR,Illinois
EMP1622,Grace,Davis,30,HR-Florida,Active,'2024-10-25',55867.23,grace.davis@gmail.com,Excellent,F,+3039429044,"USD 55,867.23",30,HR,Florida
EMP1623,Grace,Johnson,35,Admin-Texas,Pending,'2024-03-02',105259.57,grace.johnson@gmail.com,Good,T,+8867925297,"USD 105,259.57",35,Admin,Texas
EMP1624,Bob,Jones,Missing,Cloud Tech-Florida,Pending,'2021-02-24',98143.67,bob.jones@gmail.com,Excellent,F,+5856728726,"USD 98,143.67",30,Cloud Tech,Florida
EMP1625,Frank,Johnson,25,Admin-Florida,Pending,'2023-04-13',67754.29,frank.johnson@gmail.com,Average,T,+6015343323,"USD 67,754.29",25,Admin,Florida
EMP1626,Grace,Jones,Missing,HR-Illinois,Inactive,'2023-10-25',77821.79,grace.jones@gmail.com,Average,F,+9135779082,"USD 77,821.79",30,HR,Illinois
EMP1627,Heidi,Miller,30,HR-Illinois,Pending,'2022-09-17',67764.44,heidi.miller@gmail.com,Poor,F,+3506158147,"USD 67,764.44",30,HR,Illinois
EMP1628,Frank,Davis,40,DevOps-New York,Pending,'2020-08-31',102346.99,frank.davis@gmail.com,Excellent,T,+8810798333,"USD 102,346.99",40,DevOps,New York
EMP1629,Charlie,Davis,25,Admin-Illinois,Inactive,'2024-05-28',73690.65,charlie.davis@gmail.com,Good,T,+2337209483,"USD 73,690.65",25,Admin,Illinois
EMP1630,Alice,Smith,30,Finance-Nevada,Active,'2024-07-05',56376.2,alice.smith@gmail.com,Average,T,+1312840332,"USD 56,376.20",30,Finance,Nevada
EMP1631,Grace,Brown,25,Cloud Tech-California,Active,'2022-01-29',55602.78,grace.brown@gmail.com,Good,F,+9977180512,"USD 55,602.78",25,Cloud Tech,California
EMP1632,Grace,Jones,40,Sales-Nevada,Pending,'2021-08-09',99812.41,grace.jones@gmail.com,Good,F,+7171731892,"USD 99,812.41",40,Sales,Nevada
EMP1633,Charlie,Smith,40,Finance-Texas,Active,'2024-10-07',95981.9,charlie.smith@gmail.com,Average,T,+9749096172,"USD 95,981.90",40,Finance,Texas
EMP1634,Eva,Johnson,30,Cloud Tech-Illinois,Pending,'2022-11-22',98891.48,eva.johnson@gmail.com,Good,T,+9970469471,"USD 98,891.48",30,Cloud Tech,Illinois
EMP1635,Alice,Johnson,35,Admin-Nevada,Active,'2020-11-18',56079.0,alice.johnson@gmail.com,Average,T,+5878444834,"USD 56,079.00",35,Admin,Nevada
EMP1636,Grace,Smith,35,DevOps-Florida,Inactive,'2023-04-15',,grace.smith@gmail.com,Good,T,+4884712704,No Salary,35,DevOps,Florida
EMP1637,Bob,Davis,25,Sales-California,Pending,'2024-08-26',89137.97,bob.davis@gmail.com,Average,F,+8772216416,"USD 89,137.97",25,Sales,California
EMP1638,Frank,Johnson,35,Admin-Illinois,Active,'2022-07-20',115079.97,frank.johnson@gmail.com,Excellent,T,+5823133483,"USD 115,079.97",35,Admin,Illinois
EMP1639,Eva,Garcia,30,Finance-Illinois,Active,'2023-02-18',55067.02,eva.garcia@gmail.com,Poor,T,+5871493924,"USD 55,067.02",30,Finance,Illinois
EMP1640,Bob,Miller,Missing,HR-Illinois,Pending,'2021-05-27',98593.43,bob.miller@gmail.com,Average,T,+2362292586,"USD 98,593.43",30,HR,Illinois
